Estimate,Std..Error,t.value,Pr...t..,Estimate.1,Std..Error.1,t.value.1,Pr...t...1,Estimate.2,Std..Error.2,t.value.2,Pr...t...2,Estimate.3,Std..Error.3,t.value.3,Pr...t...3,Estimate.4,Std..Error.4,t.value.4,Pr...t...4
-8.201366096757308e-4,0.021845650936184693,-0.03754232877159422,0.9700553283066005,0.019271759702170942,0.025426350397758042,0.7579443923603846,0.4485495261891915,0.01911553253841234,0.025483588340131882,0.750111494632369,0.45325203109202916,0.019165080306009795,0.025367722744390184,0.755490766716455,0.45001957938331383,0.018977667252052546,0.02543628807557331,0.746086347019987,0.45567932974403325
0.006715696186135951,0.0027553769733723887,2.4373057665196383,0.014860443459887091,-0.001206027797602267,0.0026343885500128925,-0.45780179146176625,0.6471311885847961,-0.0010141721335604384,0.00263157202357885,-0.3853864247200798,0.6999810868180738,-0.001184402697552825,0.002633976643456331,-0.4496633257911656,0.6529888264662711,-9.93751252051193e-4,0.002631375215971476,-0.3776547130259075,0.7057163969381084
0.00882534298498456,0.0036364127816811446,2.4269365209151337,0.015291071259270499,6.811217341479254e-4,0.003715384649281168,0.18332468867784796,0.8545568427672736,0.0010635521681781632,0.003705054911491395,0.28705436048451216,0.7740924263665645,7.161555616668487e-4,0.0037145770674734276,0.19279598959941938,0.847133048536362,0.0011045545828825161,0.0037044650527145563,0.298168444610679,0.7655972369235007
-0.059547823431558844,0.008031984681060542,-7.413836778346066,1.6269767749558866e-13,0.013850669804995056,0.007699226091613796,1.7989690963980882,0.07213369219715192,0.01258637725784242,0.0076941150944053235,1.635844681735323,0.10198707778882041,0.01382261789632788,0.0076983318653108925,1.7955341674231218,0.07267890476335914,0.012523123358246612,0.007693769847058066,1.627696643802672,0.10370432456477376
-0.003919965928771762,0.007952188031163841,-0.4929418058790614,0.6220932507804484,-0.003265241533878974,0.00678653302263535,-0.48113543734161535,0.6304587036123528,-0.0036108334465441857,0.006756011711958666,-0.5344622834434597,0.5930651475771453,-0.0032519877601001152,0.006785160997381556,-0.47927938060056074,0.6317781794383127,-0.0035679871936041877,0.006757035442398914,-0.5280403253793596,0.5975141543955844
-1.826562270406502e-5,1.7948163898802955e-5,-1.0176875365665252,0.3089164206618198,-2.6390584906181535e-6,1.7738177836877567e-5,-0.14877844358576484,0.8817394212464751,-1.2181271850261596e-6,1.7950729070516286e-5,-0.06785948248903768,0.9459024493423596,-2.7692230089232347e-6,1.7753992213804026e-5,-0.15597748244871468,0.8760622731661415,-1.3781744741433728e-6,1.798350267519471e-5,-0.07663548636964579,0.9389191291384369
0.005407305468594876,0.0014941340295519534,3.6190230338414597,3.010733992096824e-4,-9.583547248580061e-4,0.0014993639122685995,-0.6391741971486934,0.522763103435139,0.002560805653566979,0.0014904592308308741,1.7181319693927002,0.08588564606043883,-0.001573523287278906,0.0014966093862166137,-1.0513921012193626,0.29317135937042466,0.0017818719431472736,0.001488695046793086,1.1969354952753706,0.2314353591222305
-0.0977322029129083,0.01808331240310535,-5.4045520386035735,7.056612938490758e-8,0.00550318062076642,0.01742523922972322,0.31581664665925113,0.7521657617780229,0.004386116069346756,0.017406153251497945,0.2519865248784532,0.8010703988994008,0.00898994465834647,0.017384016969983276,0.5171385114193845,0.6051012584800548,0.008845619392203014,0.01735071405763334,0.5098129888384298,0.6102235897816648
-6.861513692880146e-4,0.0013851167019321444,-0.4953744102073708,0.6203756227884841,-2.2100756308812567e-4,0.001457149967388487,-0.15167111692986326,0.879457517082047,-1.967453321260165e-4,0.0014540481022577401,-0.13530868189334636,0.8923777708538031,-2.0940829985602785e-4,0.0014567143012168763,-0.14375385734944537,0.8857054236114226,-1.7685237667392588e-4,0.0014534909205709532,-0.12167422181382158,0.9031659615909989
-0.03981557294924457,0.01873019158965147,-2.1257429620337085,0.033613966809246526,0.03740045229447701,0.018803665461756998,1.9889979626867043,0.046800829343170286,0.03857378165237605,0.018756051323031812,2.056604611921099,0.039818870422949196,0.03710627451006802,0.018789097620967997,1.9748832678722512,0.04838174572942737,0.03823533359013874,0.01873663568069743,2.0406723086113563,0.04137917512841948
0.004535797194573878,0.007749730877624541,0.5852844784158746,0.5584046993087473,-0.00593431482523095,0.004744401259937348,-1.2508037368890916,0.2111130034088125,-0.0058128849660024524,0.00471982426631214,-1.2315892791797483,0.21820835310077935,-0.005912847223724882,0.0047395439959450275,-1.2475561422752248,0.21230037752312905,-0.005779018476042582,0.004717395671811349,-1.225044257062202,0.22066396077149952
0.005438982578526675,0.008211598714496173,0.6623536740689826,0.5078003523817196,-0.010003578984728026,0.005428515423975311,-1.8427835611457817,0.06546869856909714,-0.009818407686008945,0.00545243292299966,-1.8007388306589822,0.0718541001733049,-0.01003527003003107,0.0054256501590545245,-1.849597695362618,0.06447929300141454,-0.009843771805704282,0.005449889415866724,-1.8062333112751383,0.07099170794355882
0.0028822221827664394,0.008102161127163252,0.355734986941141,0.7220664554040626,-0.012519125741460522,0.005594650231307582,-2.2376958744272653,0.025321054358290344,-0.012335370916451502,0.005569674625432721,-2.214738157256922,0.02686011660301613,-0.012577684553262672,0.005592091544204078,-2.2491914615201196,0.024579513256088956,-0.012378961611642017,0.005570665225916572,-2.22216936570717,0.026353318334696178
0.0020932641168920187,0.00824001226250206,0.254036529340844,0.7994864193602184,-0.012863094002600103,0.005856337546849591,-2.196439993374321,0.028144053846990084,-0.012581197178972483,0.005844612077970669,-2.1526145809391086,0.03143613942671839,-0.012939243712089182,0.005857516833097612,-2.2089981268131607,0.027257321715994286,-0.012657371905161417,0.005848258779254354,-2.164297508527011,0.0305277386318165
0.004435007400882053,0.00828765510503895,0.5351341657769444,0.5926005594922417,-0.01656183758842839,0.005866570650565824,-2.8230867017396304,0.004790746128880365,-0.016222006711330395,0.00587412422651079,-2.7616042980701843,0.005790203526854845,-0.016686966192328567,0.005866222655252695,-2.8445845261919667,0.004479973610275142,-0.016346032527073628,0.005876215242007129,-2.781728009250107,0.005444079906392935
