X1,X2,X3,X4,X5
0.08137821498522453,0.036527738771715314,0.03691914463381872,0.03720253235628575,0.036822811154727214
-0.044483374119832275,-0.0954788735631793,-0.09503384066479947,-0.09471162561462876,-0.09514337292162556
8.08211380889385,3.458892903698476,3.497376788242842,3.5252596203972804,3.4879021671777704
2.2526681874611424e-33,7.823485095894895e-10,5.188754255760131e-10,3.8501566183581077e-10,5.741496798193749e-10
2.0407757193840297,1.511982129077556,1.517807095210794,1.5008167894361417,1.5021949808364847
2737,2737,2737,2737,2737
3113,3113,3113,3113,3113
