Estimate,Std..Error,t.value,Pr...t..,Estimate.1,Std..Error.1,t.value.1,Pr...t...1,Estimate.2,Std..Error.2,t.value.2,Pr...t...2,Estimate.3,Std..Error.3,t.value.3,Pr...t...3,Estimate.4,Std..Error.4,t.value.4,Pr...t...4
-8.742273226980784e-4,0.02194293613720076,-0.03984094549753371,0.9682228551857555,0.019311218939292052,0.02550431434507162,0.7571745971294341,0.44901082683264437,0.019155923410099196,0.02556157998593169,0.7494029485126518,0.4536791564913961,0.019204305256664497,0.025444728669947667,0.7547459242254123,0.45046676238469996,0.01901777491876886,0.025512868978728398,0.7454189074002268,0.4560829007199264
0.006697017051050371,0.00276436999000503,2.422619647610263,0.015473944197359394,-0.0012013294076606864,0.0026431310468818434,-0.4545099680463894,0.6494980741502718,-0.0010096992449697007,0.00264025292172428,-0.3824251974732378,0.7021758706578823,-0.0011793768750817273,0.0026427025006758587,-0.44627682260114687,0.6554328072303571,-9.888420279198713e-4,0.002640041453980227,-0.37455549284237766,0.7080202662314423
0.00883311458254965,0.0036485401301727563,2.4209997060197903,0.015542920368409029,6.819214982965566e-4,0.0037281848120074706,0.1829097892626655,0.8548824285987194,0.0010644985884695228,0.0037177750855407516,0.28632678523496297,0.7746496425427798,7.158126865396983e-4,0.0037274037275302515,0.19204055660855127,0.847724766971943,0.0011040575009851048,0.0037172372418627446,0.297010233447422,0.7664813668076327
-0.05946210526976428,0.008070010102297406,-7.3682813919695525,2.2802197313208244e-13,0.0137912389222605,0.00773034161573876,1.784040034425118,0.07452856336815876,0.012525891442521832,0.00772502878508622,1.621468578434822,0.10503304334213989,0.01376318680583629,0.007729431421299374,1.7806208575588343,0.07508595332683189,0.012462514215075946,0.007724680073120305,1.613337264081908,0.10678721292991
-0.0037984315791396587,0.007985891629201219,-0.4756427654553075,0.6343670844316108,-0.0031512295933222496,0.006816281708698446,-0.4623091779350725,0.643896582236092,-0.003496296325523023,0.006785313033721795,-0.515274138149125,0.6064033260057046,-0.003139404654397286,0.006814860837073372,-0.46067039803933796,0.6450719102879132,-0.0034553000581649547,0.006786326224795273,-0.5091561978762954,0.6106840280637427
-1.8301683878678967e-5,1.7970559209654527e-5,-1.0184259524237034,0.308566115794198,-2.5541045220704227e-6,1.7820606234914352e-5,-0.14332309958492823,0.8860456258274332,-1.1337433450385057e-6,1.8031905011329987e-5,-0.06287429666062132,0.9498712206922132,-2.6842754208776126e-6,1.7835586650478966e-5,-0.15050110060750527,0.8803804377288016,-1.2936513533058569e-6,1.8063667825964555e-5,-0.07161620584311089,0.9429126060059263
0.005399505603521352,0.0014963436600729581,3.6084662551770257,3.1356286488310413e-4,-9.352000317035636e-4,0.001508443700200201,-0.6199767558971168,0.5353250044649729,0.002585037613807699,0.0014992934411160023,1.724170561223506,0.08479063524124018,-0.0015505733172556514,0.0015056607115332189,-1.029829167606225,0.30318173611404653,0.00180582616841781,0.0014975283582246866,1.20587109986926,0.22797204027159812
-0.09912557949945917,0.01820991943838796,-5.443493576939971,5.6905408621579395e-8,0.005926460902168178,0.0175431255364053,0.33782240740794184,0.7355230826538834,0.004817662067615079,0.017523912344829296,0.27491932011612724,0.7833990956780558,0.009420405735188868,0.01750166526978314,0.5382576794822677,0.5904431892569026,0.009286822145245063,0.017468122012573195,0.5316439934734025,0.595015987617475
-7.024980665439621e-4,0.0013912075871162905,-0.5049556033547139,0.6136309118803083,-2.3447025780898653e-4,0.0014631233218825525,-0.16025324338846667,0.8726934844001419,-2.110082724918221e-4,0.0014599963479253256,-0.14452657555730716,0.8850953758766213,-2.227315515983115e-4,0.0014626839562682315,-0.15227592443590482,0.8789806026854667,-1.9085145048531414e-4,0.001459436397617419,-0.13077065283344025,0.8959664062536778
-0.04015850611348368,0.01878987100871155,-2.13724224582835,0.03266720124935985,0.0375885490489397,0.01886054775737505,1.992972289696169,0.04636419548023095,0.03876344418252898,0.018812916755920443,2.060469659513594,0.03944852750713401,0.03729519313488457,0.01884577485525501,1.9789684118233577,0.047920228399803984,0.03842620406413738,0.018793211800571804,2.04468530828606,0.040981927512248884
0.004531039629983389,0.0077786935397161,0.5824936548597799,0.5602824773720307,-0.005919353947466743,0.0047632762013896605,-1.242706426669065,0.21408311381960832,-0.0057979172924688665,0.004738574885109184,-1.2235571734211972,0.22122526816499125,-0.005897870718037596,0.004758454324469634,-1.2394509468565633,0.2152854343519969,-0.005764010240987944,0.004736192068858002,-1.2170136170971992,0.22370457822440223
0.005449638933158632,0.008224484978700073,0.6626115735237172,0.5076354761244897,-0.009988688245401932,0.0054398557150946315,-1.8362046290465204,0.06643644122135975,-0.009803499857863225,0.005463540238450375,-1.794349346760516,0.07286839637327903,-0.010020390947809736,0.0054369740929496495,-1.8430087722513877,0.06543643465472794,-0.009828872493727145,0.005460993628126337,-1.7998322582001296,0.07199786148858518
