mfiid,year,liabilities_and_equity,operating_expense_._assets,percent_of_female_borrowers,average_loan_balance_per_borrower,gross_loan_portfolio_to_total_assets,operational_self_sufficiency,lassets,debt_to_equity_ratio,donations_assets_ratio,capital_.asset_ratio,asset_structure,kkm,education,finefftheta_hat,se_no_breadththeta_hat,se_with_breadththeta_hat,finsoc_with_breadththeta_hat,finsoc_no_breadththeta_hat
102058,2011,9577225,0.2028,0.37,427,0.6041,1.2403,6.98123969052229,4.5,0,0.1817,0.211883713706214,-3.30494586565938,0.539674884561945,0.4064456580418599,0.876374295703567,0.8763742957035671,0.8764251539302154,0.876374295703567
102058,2015,9807961,0.2028,0.37,427,0.5233,1.114,6.99157873026585,5.85,0,0.1459,0.139621476879853,-2.88939982719253,0.626804435641122,0.39793817642359774,0.876374295703567,0.876374295703567,0.8763886605560848,0.876374295703567
102059,2006,368031,NA,0.8004,135,0.6125,0.3613,5.56588440172218,0.33,0.658474421991626,0.7506,0.284992296844559,-3.26207557080417,0.458588836102967,NA,NA,NA,NA,NA
102060,2003,137049,0.1497,0.9502,60,0.6984,1.1639,5.13687587098777,1.14,0.092784332610964,0.4671,0.205043451612197,-2.42200794887395,0.460738988066631,0.46119407184127864,0.9909628496453311,0.9909628496453309,0.9909628496453309,0.9909628496453311
102060,2004,164219,0.0505,0.7816,74,0.6311,1.4615,5.21542340319625,1.3,0.0195044422387178,0.4355,0.156406993100677,-2.01422846338709,0.472686982159723,0.47941576607819836,0.9617038149334999,0.9620308620910438,0.9620308620910438,0.9617616266017243
102060,2005,496681,0.1376,0.9569,117,0.8222,0.9414,5.69607754684245,1.58,0.255562423366306,0.3873,0.0578922890144781,-2.29173847418233,0.462569251581457,0.42006339166556184,0.9921853027681342,0.9921853027681342,0.9921853027681342,0.9921853027681342
102060,2006,1035746,0.144,0.9699,123,0.7838,1.12,6.01525326474969,0.83,0.341963184023882,0.545,0.0305383752387168,-3.26207557080417,0.458588836102967,0.4211584074419533,0.9945513334925404,0.9945513334925404,0.9945513334925404,0.9945513334925404
102060,2007,1476033,0.1589,0.98,126,0.8387,1.0562,6.16909606721446,1.22,0.440617520068996,0.451,0.02062962006947,-3.29975725366425,0.474279970797708,0.41081811150303615,0.9963842153844621,0.9963842153844619,0.9963842153844619,0.9963842153844621
102060,2008,1293031,0.1464,0.985,87,0.8246,1.0389,6.11160893707494,1.05,0,0.4869,0.0588500971747777,-2.98238133811064,0.468744543321818,0.4116685133541594,0.9972898621078735,0.9972898621078735,0.9972898621078735,0.9972898621078735
102060,2009,1292944,0.1497,0.985,82,0.7701,1.0758,6.11157971512195,0.88,0,0.5309,0.0711801903253351,-3.18300665836828,0.486611428149229,0.4143515890238668,0.9972898621078735,0.9972898621078735,0.9972898621078735,0.9972898621078735
102060,2010,1589989,0.1653,0.9942,95,0.7793,1.0671,6.20139411975704,1.32,0,0.4307,0.049905376703864,-3.26925252945547,0.486611428149229,0.4104267088699237,0.9989532870449372,0.9989532870449375,0.9989532870449375,0.9989532870449372
