"","r.squared","adj.r.squared","statistic","p.value","deviance","df.residual","nobs"
"1",0.772310979504853,0.769365455306986,690.628750354572,4.40949177372642e-126,0.603614679258345,2319,2350
"2",0.771464846012168,0.768508375714783,161.926560239086,4.95293725946411e-20,1.38659795750508,2319,2350
"3",0.771023019217614,0.768060833179032,160.918518650764,7.52206434919647e-20,1.38710292118718,2319,2350
"4",0.771218329322454,0.768258669934646,161.642665464044,5.57178857032614e-20,1.39099891229785,2319,2350
"5",0.770737373948627,0.767771492628428,160.680879039022,8.30013048711892e-20,1.39063942036455,2319,2350
